Item ID,Custom Label,Product ID Type,Product ID Value,Product ID Value 2,Quantity Available,Purchases,Bids,Price,Start Date,End Date,Condition,Type,Item Title,Category Leaf Name,Category Number,Private Notes,Site Listed,Download Date,Variation Details,Product Reference ID,Condition ID,OutOfStockControl
260904966490,,,,,1,0,,$39.99,Nov-29-11,,,9,NEW VINTAGE PINK FLOWER PITCHER FRANCE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715081,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE FLORAL MILK PITCHER HAND PAINT LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715082,,,,,1,0,,$29.99,Nov-29-11,,New,9,NEW VINTAGE BLUE POKER DOT CANDLE HOLDER LIMOGES,Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250942715084,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINTED LIMOGES FRANCE DESSERT PLATE,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715085,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINT TURQ/PINK SUGAR JAR LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715088,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE LIMOGES FRANCE DESSERT PLATE HAND PAINTED,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715090,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE PINK MILK PITCHER HAND PAINT FRANCE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715093,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE COLORFUL FOREST DESIGN SALAD PLATE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715094,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE BLACK DESIGN BOWL FRANCE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715098,,,,,1,0,,$29.99,Nov-29-11,,New,9,NEW PINK VINTAGE FLOWERS SUGAR JAR FRANCE LIMOGES,Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250942715101,,,,,5,0,,$29.99,Nov-29-11,,,9,"Giraud Limoges France 8"" White Porcelain Scallop Floral Candy Dish / Tray",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904967436,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE BLUE FLOWER CUP&SAUCER SET FRANCE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904967444,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW 2 VINTAGE CUP/SAUCER SET FRANCE CHAMART LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904967450,,,,,1,0,,$24.99,Nov-29-11,,New,9,"Large Vintage Limoges France White Flowers Pin Cushion  2-1/2"" X 3-1/4""",Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260904967452,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE COLORFUL FLOWERS JEWELRY BOX FRANCE LIMOGES,Trinket Boxes,13816,,0,Apr-23-20 22:19:52 PDT,,,,false
260904967453,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINT BLUE/YELLOW SUGAR JAR LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715091,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW BLUE AND WHITE VINTAGE  LIMOGES FRANCE SAUCER,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715100,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE GREEN/FLORAL GRAVY STAND DISH LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715102,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW VINTAGE BROWN BOWL HAND PAINT FRANCE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715119,,,,,1,0,,$29.99,Nov-29-11,,New,9,NEW 1 VINTAGE GOLD/BROWN CANDLE HOLDER LIMOGES,Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260904967459,,,,,1,0,,$29.99,Nov-29-11,,,9,NEW HAND PAINTED VINTAGE LIMOGES FRANCE DESSERT PLATE,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904968439,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINT TURQ/PINK MILK PITCHER LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715887,,,,,1,0,,$24.99,Nov-29-11,,New,9,NEW VINTAGE HAND PAINT GREEN PLANT FRANCE LIMOGES EGG,Trinket Boxes,13816,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250942715888,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE BLACK /GOLD COFFEE/TEA CUP&SAUCER LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715889,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE PINK/GREEN SMALL MILK PITCHER LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715890,,,,,1,2,,$49.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Limoges France ""Nuage"" Blue Pitcher",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715891,,,,,1,0,,$24.99,Nov-29-11,,New,9,NEW VINTAGE BLUE FLOWER MILK PITCHER FRANCE LIMOGES,Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250942715892,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE YELLOW W/GOLD SMALL MILK PITCHER LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715893,,,,,3,2,,$19.99,Nov-29-11,,New,9,Chamart Limoges France Hand Painted  Flower_Heart Shaped Trinket Box,Trinket Boxes,13816,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250942715894,,,,,1,0,,$29.99,Nov-29-11,,,9,J. Seignolles Hand Painted Limoges France Yellow & Blue 7-1/2 Plate,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715896,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINT RED/PINK BOWL LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715897,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE BLACK & GOLD COFFEE/TEA CUP&SAUCER LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715899,,,,,1,0,,$24.99,Nov-29-11,,New,9,NEW VINTAGE GREEN BIRD/FLOWERS JAR FRANCE LIMOGES,Trinket Boxes,13816,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250942715900,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE WHITE GEORGES BOYER TEA POT FRANCE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715901,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW LITE PINK FLOWER COFFEE/TEA CUP & SAUCER LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715906,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW HAND PAINTED VINTAGE LIMOGES BREAD AND BUTTER PLATE,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715907,,,,,2,0,,$24.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Limoges France ""Nuage"" Lime Green / Orange Tea Cup",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715910,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE BROWN/GOLD (SM) SUGAR JAR FRANCE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715913,,,,,1,0,,$24.99,Nov-29-11,,,9,BRAND NEW VINTAGE HAND PAINTED DESSERT PLATE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715917,,,,,1,0,,$24.99,Nov-29-11,,,9,BRAND NEW VINTAGE WHITE FLORAL PRINT FRANCE LIMOGES CUP,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715918,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINTED BLUE SALAD PLATE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904968441,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE PINK/GREEN SMALL SUGAR JAR LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904968450,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW CANDY UTENSIL JAR HOLDER LA REINE FRANCE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904968456,,,,,1,0,,$24.99,Nov-29-11,,,9,J. Seignolles Limoges France Hand Painted Beige & Green Coffee / Tea Cup,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904968457,,,,,1,0,,$29.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Limoges France ""Nuage"" 7-1/2"" Plate",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904968459,,,,,1,0,,$24.99,Nov-29-11,,New,9,NEW VINTAGE BLUE FLOWER MEDIUM JAR FRANCE LIMOGES,Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260904968461,,,,,1,0,,$24.99,Nov-29-11,,,9,"NEW VINTAGE & ELEGANT 7 1/2"" BROWN PLATE FRANCE LIMOGES",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904968463,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINTED BREAD & BUTTER PLATE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904968464,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINTED 2 BLUE TONED BOWL LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904968469,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE PINK/PURPLE COFFEE/TEA CUP & SAUCER LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942715903,,,,,1,0,,$24.99,Nov-29-11,,New,9,NEW VINTAGE GREEN FLORAL DESIGN FRANCE LIMOGES EGG,Trinket Boxes,13816,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260904968468,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINTED GRAY & ORANGE PLATE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904969593,,,,,1,0,,$19.99,Nov-29-11,,New,9,NEW 1 VINTAGE BLUE FLOWERS CANDLE HOLDER LIMOGES,Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250942716770,,,,,2,0,,$24.99,Nov-29-11,,,9,LEC (Leclair) Limoges France Colorful Floral White Porcelain Jar,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716775,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINT TEA/COFFEE CUP FRANCE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716777,,,,,1,0,,$19.99,Nov-29-11,,,9,NEW VINTAGE PINK FLOWERS DESIGN MILK PITCHER LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716778,,,,,1,0,,$19.99,Nov-29-11,,,9,NEW HAND PAINTED GREY VINTAGE LIMOGES FRANCE SAUCER,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716779,,,,,1,0,,$24.99,Nov-29-11,,,9,NEW VINTAGE & ELEGANT SUGAR JAR FRANCE LIMOGES,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716780,,,,,1,0,,$19.99,Nov-29-11,,,9,NEW VINTAGE HAND PAINTED BROWN SAUCER LIMOGES FRANCE,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716781,,,,,1,0,,$19.99,Nov-29-11,,,9,NEW HAND PAINTED GREEN & PINK VINTAGE LIMOGES SAUCER,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716783,,,,,1,0,,$19.99,Nov-29-11,,,9,NEW HAND PAINTED BLUE VINTAGE LIMOGES FRANCE SAUCER,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716785,,,,,1,0,,$19.99,Nov-29-11,,,9,NEW PURPLE/WHITE HAND PAINTED VINTAGE LIMOGES SAUCER,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716791,,,,,1,0,,$19.99,Nov-29-11,,,9,BRAND NEW VINTAGE LIMOGES FRANCE HAND PAINTED SAUCER,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716792,,,,,1,0,,$19.99,Nov-29-11,,New,9,"J. Seignolles Limoges France Blue With Platinum Dots Candle Holder  3"" X 1 3/8""",Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250942716793,,,,,10,0,,$24.99,Nov-29-11,,New,9,A. Vignaud Limoges France Shell Shaped Nut / Candy Dish /  Gold Trim,Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250942716798,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Green Limoges France ""Nuage"" 5-1/4"" Plate",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942716799,,,,,1,0,,$19.99,Nov-29-11,,,9,J. Seignolles Limoges France Floral Coffee / Tea Cup,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904969595,,,,,2,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Orange & Lime Green Limoges France ""Nuage"" 6"" Plate",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904969600,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Green Limoges France ""Nuage"" 5"" Saucer",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904969603,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Pink Limoges France ""Nuage"" 5-1/4"" Saucer",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904969607,,,,,1,0,,$24.99,Nov-29-11,,New,9,"Chamart Limoges France Heart Shaped Floral Trinket Box 3-1/4"" X 3 1/2""",Trinket Boxes,13816,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260904969609,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Limoges France Green 5-1/4"" Bowl With Silver Rim",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904969610,,,,,1,0,,$19.99,Nov-29-11,,,9,"Saint-Yrieix Limoges France Brown Milk Pitcher 3-1/8"" X 4""",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904969611,,,,,1,0,,$19.99,Nov-29-11,,,9,"Giraud Limoges France Colorful Floral Creamer 2"" X 2-3/4""",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904969613,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Pink Limoges France ""Nuage"" Coffee / Tea Cup",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904969621,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Limoges France ""Nuage"" 6-1/2"" Plate",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942717941,,,,,4,0,,$24.99,Nov-29-11,,New,9,Chamart Limoges France White Porcelain Basket Of Flowers Scallop Nut /Candy Dish,Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250942717945,,,,,1,0,,$14.99,Nov-29-11,,,9,"J. Seignolles / Pierre Balmain Limoges France Coffee / Tea Cup 4"" X 2""",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942717957,,,,,1,0,,$17.99,Nov-29-11,,,9,"Saint-Yrieix Limoges France Brown Sugar Bowl 2-3/4"" X 3""",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942717958,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Limoges France ""Confettis"" Coffee / Tea Cup",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942717966,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Limoges France ""Diamant"" Green Square Coffee Cup",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942717972,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Limoges France ""Singapour"" 4"" X 2"" Coffee Cup",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942717975,,,,,1,0,,$24.99,Nov-29-11,,,9,"J. Seignolles Limoges France Lime Green / Lavander 5-1/4"" Bowl",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942717976,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Limoges France ""Massaba"" Colorful Coffee Cup",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942717977,,,,,1,0,,$19.99,Nov-29-11,,,9,"Industrielle Du Limousin Limoges France Blue Floral Cup 3 1/4"" X 2 3/4""",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
250942717982,,,,,1,0,,$19.99,Nov-29-11,,New,9,"Limoges France Blue Flowers Candle Holder 6-7/8""",Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260904970571,,,,,1,0,,$24.99,Nov-29-11,,,9,"J. Seignolles Hand Painted Gray Limoges France ""Confettis"" Coffee Cup",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904970572,,,,,1,1,,$24.99,Nov-29-11,,New,9,"L/E/C Limoges France Blue Floral Jewelry / Trinket Box 4 1/8"" X 3 1/8""",Trinket Boxes,13816,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260904970574,,,,,1,0,,$24.99,Nov-29-11,,,9,"New Vintages Hand Painted JAMMET-SEIGNOLLES Limoges Bowl ""Nuage""",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904970575,,,,,1,0,,$24.99,Nov-29-11,,New,9,"Chamart Limoges France Large Floral Egg / Trinket Box 4-1/2"" X 3 1/4""",Trinket Boxes,13816,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260904970577,,,,,1,0,,$24.99,Nov-29-11,,,9,"New Vintage Limoges France  Floral 3 3/4"" X 4 5/8"" Pitcher / Creamer_Free Ship",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904970584,,,,,1,0,,$14.99,Nov-29-11,,,9,Chamart Limoges France White Cup With Blue Rim,Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904970585,,,,,1,0,,$19.99,Nov-29-11,,,9,"J. Seignolles Limoges France Cream & Gold Bowl 4 1/4""",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904970596,,,,,1,0,,$14.99,Nov-29-11,,,9,"Limoges France Sugar Jar 4 3/8"" X 3 1/2""",Limoges,2805,,0,Apr-23-20 22:19:52 PDT,,,,false
260904970583,,,,,1,0,,$19.99,Nov-29-11,,New,9,Chamart Limoges France Floral Leaf Shaped Dish,Other Limoges Collectibles,13817,,0,Apr-23-20 22:19:52 PDT,,,1000,false
401864745817,1096V,,,,1,0,,$99.99,Aug-29-19,,,9,"Vintage Brown ""Movin' On"" Levis (12"") Bell Bottom Pants/Jeans W30 L30 NWT",Jeans,175773,,0,Apr-23-20 22:19:52 PDT,,,,false
401864747593,W30BRN,,,,1,0,,$99.99,Aug-29-19,,New with tags,9,"New Vintage 1987 Brown Levis ""Cords"" (8"") Straight Leg Pants/Jeans W30 L35",Pants,57989,,0,Apr-23-20 22:19:52 PDT,,,1000,false
401864751186,1110W,,,,1,0,,$99.99,Aug-29-19,,,9,"Vintage Off-White/Grey Levis (8"") Straight Leg Pants/Jeans W30 L35 NWT",Jeans,175773,,0,Apr-23-20 22:19:52 PDT,,,,false
254344589254,DKBLUELEVI28,,,,1,0,,$99.99,Aug-29-19,,New with tags,9,"Vintage Dark Blue Levis (8"") Straight Leg Pants/Jeans W28 L34 NWT",Pants,57989,,0,Apr-23-20 22:19:52 PDT,,,1000,false
401864756001,KALELEVI30X34,,,,1,0,,$99.99,Aug-29-19,,New with tags,9,"Vintage ""Kaleidoscope "" Levis Panatela Pants/Jeans 3 Color Stitching 30 X 34",Pants,57989,,0,Apr-23-20 22:19:52 PDT,,,1000,false
254344594493,CORD28LEVI,,,,1,0,,$99.99,Aug-29-19,,New with tags,9,"Vintage Dark Brown Levis ""Cords"" (7"") Straight Leg Pants/Jeans W28 L30",Pants,57989,,0,Apr-23-20 22:19:52 PDT,,,1000,false
401864761221,1099B,,,,1,0,,$99.99,Aug-29-19,,,9,"Vintage Dark Blue ""Student"" Levis (7"") Straight Leg Pants/Jeans W28 L32 NWT",Jeans,175773,,0,Apr-23-20 22:19:52 PDT,,,,false
254344599985,1091E,,,,1,0,,$59.99,Aug-29-19,,,9,"Vintage Andre Bini (11"") Corduroy/Suade Edgy Laced Pants/Jeans W29 L34",Jeans,175773,,0,Apr-23-20 22:19:52 PDT,,,,false
260700525872,1083C,,,,4,5,,$29.99,Nov-29-10,,New,9,"Square Two Rough Relief Golf Club 8 Degree Regular Flex, RH",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700525952,1064O,,,,4,3,,$34.99,Nov-29-10,,New,9,Nancy Lopez Sarasota 200 Series 7 Fairway Wood 25 Degree Golf Club,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700525953,1059D,,,,1,0,,$34.99,Nov-29-10,,New,9,"LPGA Square Two Agree Pro Design 5 Iron Golf Club, Graphite Shaft, LH",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700525955,1083P,,,,1,2,,$34.99,Nov-29-10,,New,9,Square Two Rough Relief Driver Golf Club 8 Degree Stiff Flex,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700525961,1064D,,,,4,3,,$34.99,Nov-29-10,,New,9,Nancy Lopez Albany 250 ST Series 6 Iron Golf Club RH Graphite Shaft,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700525980,,,,,1,0,,$34.99,Nov-29-10,,New,9,"Nancy Lopez Torri II 7 Hybrid Fairway Wood Golf Club, Firm Graphite Shaft, RH",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526107,1079O,,,,1,0,,$34.99,Nov-29-10,,New,9,"Square Two Power Circle II 9 Iron Golf Club, S-Steel Shaft, RH",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526119,1065C,,,,6,10,,$34.99,Nov-29-10,,New,9,"Nancy Lopez Sarasota 250 Series Sand Wedge Golf Club, Ladies Flex Graphite Shaft",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526123,1081U,,,,4,3,,$34.99,Nov-29-10,,New,9,Square Two Power Circle Oversize 9 Iron Golf Club_Reg Steel Shaft RH,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526129,1065X,,,,5,0,,$34.99,Nov-29-10,,New,9,Nancy Lopez Sarasota 250 Series Sand wedge Golf Club RH 4 Flex Graphite,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526142,1070H,,,,5,1,,$44.99,Nov-29-10,,New,9,Power Circle 3 TI Driver Golf Club_Stiff Graphite Shaft_11 Degree_RH,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526151,1080Y,,,,4,1,,$49.99,Nov-29-10,,New,9,"Square Two Power Circle III TI 11 Degree Driver, Stiff Graphite Shaft, RH",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
401608369134,1097C,,,,10,0,,$5.99,Sep-29-18,,New with tags,9,Vintage Brown Tortoise Heart Pendant Woman 53 mm Germany,Necklaces & Pendants,155101,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526166,1079N,,,,5,0,,$49.99,Nov-29-10,,New,9,Square Two Power Circle 3 TI Driver Golf Club_Stiff Graphite Shaft_Right Handed,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526178,1080T,,,,14,1,,$49.99,Nov-29-10,,New,9,Square Two Power Circle III TI 11 Degree Driver Golf Club_Stiff Flex Graphite,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526183,1079B,,,,1,0,,$49.99,Nov-29-10,,New,9,Square Two Power Circle 3 TI 9.5 Degree Driver Golf Club_Regular Flex Graphite,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526196,1064P,,,,4,14,,$34.99,Nov-29-10,,New,9,Nancy Lopez Sarasota 250 Series Right Handed Sand Wedge Golf Club,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526264,1065Z,,,,4,4,,$34.99,Nov-29-10,,New,9,Nancy Lopez Sarasota 250 Series Right Handed Sand Wedge Golf Club_Graphite Shaft,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526266,1084Z,,,,1,1,,$34.99,Nov-29-10,,New,9,Square Two Women's RH Kathy Whitworth Monogram II Sand Wedge Steel Golf Club,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260700526270,1083P,,,,2,0,,$34.99,Nov-29-10,,New,9,Square Two Women's Kathy Whitworth Monogram II RH Sand Wedge Steel Golf Club,Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260671006207,1059V,,,,5,2,,$34.99,Sep-29-10,,New,9,"LPGA Square Two Agree 2 Pro Design 9 Iron Golf Club, Ladies Flex Iron Shaft, RH",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260671006209,,,,,1,0,,$34.99,Sep-29-10,,New,9,"LPGA Square Two Agree Two Pro design 9 Iron Golf Club, Graphite Shaft, LH",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260671006214,1075N,,,,1,0,,$34.99,Sep-29-10,,New,9,"Square Two Agree II 6 Iron Golf Club, Ladies Graphite Shaft, LH",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
260671006216,,,,,1,0,,$34.99,Sep-29-10,,New,9,"LPGA Square Two Agree Pro Design7 Iron Golf Club, Graphite Shaft, LH",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
250704071813,1059M,,,,1,0,,$34.99,Sep-29-10,,New,9,"LPGA Square two Agree Pro Design 4 Iron Golf Club, Steel Shaft, LH",Golf Clubs,115280,,0,Apr-23-20 22:19:52 PDT,,,1000,false
